timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736609869.432264, 1736609869.7819195, 1736609870.063034]",1736609870.4455428,1736609870.4456885,1736609871.1981077,1736609871.20249,1736609872.0098813,1.0,3,0.1782822608947754,0.0210421085357666,0.06109499931335449,0.12155008316040039,0.12063479423522949,"[0.1422133445739746, 0.07557225227355957]","[0.052794456481933594, 0.08124351501464844]",69130,"[16, 16, 16]","[0.00023144799652828006, 0.00023144799652828006, 0.00023144799652828006]",1736609872
"[1736609870.4415662, 1736609870.7692623, 1736609871.1176848]",1736609871.4143677,1736609871.4145236,1736609872.3591697,1736609872.3676846,1736609873.009307,1.0,3,0.22617387771606445,0.025164365768432617,0.07710909843444824,0.1440134048461914,0.1428236961364746,"[0.17299652099609375, 0.08912062644958496]","[0.07480263710021973, 0.11262893676757812]",91148,"[16, 16, 16]","[0.0001755386843375609, 0.0001755386843375609, 0.0001755386843375609]",1736609873
"[1736609871.410577, 1736609871.7290063, 1736609872.1172402]",1736609872.4892764,1736609872.4894304,1736609873.324859,1736609873.3313966,1736609874.0113978,1.0,3,0.2010030746459961,0.02234649658203125,0.06240534782409668,0.12826180458068848,0.13492512702941895,"[0.15111064910888672, 0.08162808418273926]","[0.06860542297363281, 0.09942173957824707]",79401,"[16, 16, 16]","[0.0002015087971184242, 0.0002015087971184242, 0.0002015087971184242]",1736609874
"[1736609872.484769, 1736609872.7987437, 1736609873.1144545]",1736609873.4411077,1736609873.4412606,1736609874.2509625,1736609874.2555346,1736609875.0106504,1.0,3,0.22050738334655762,0.02022695541381836,0.06676220893859863,0.12729763984680176,0.12792634963989258,"[0.13146495819091797, 0.0780186653137207]","[0.057229042053222656, 0.09124374389648438]",69381,"[16, 16, 16]","[0.00023061068592265894, 0.00023061068592265894, 0.00023061068592265894]",1736609875
"[1736609873.4376833, 1736609873.713844, 1736609874.0865006]",1736609874.4616039,1736609874.4617438,1736609875.3069532,1736609875.310837,1736609876.0113547,1.0,3,0.21462416648864746,0.02333688735961914,0.06630659103393555,0.12670683860778809,0.13076353073120117,"[0.15904760360717773, 0.08423638343811035]","[0.06198740005493164, 0.08585596084594727]",61778,"[16, 16, 16]","[0.00025899187412994917, 0.00025899187412994917, 0.00025899187412994917]",1736609876
"[1736609874.458736, 1736609874.760306, 1736609875.1177232]",1736609875.4477398,1736609875.4478862,1736609876.18738,1736609876.1910148,1736609877.0092566,1.0,3,0.1947774887084961,0.02108907699584961,0.04847908020019531,0.10915303230285645,0.10643506050109863,"[0.15408730506896973, 0.07649469375610352]","[0.05291318893432617, 0.06574821472167969]",50551,"[16, 16, 16]","[0.0003165120373484204, 0.0003165120373484204, 0.0003165120373484204]",1736609877
"[1736609875.4439147, 1736609875.8036346, 1736609876.1445613]",1736609876.4735618,1736609876.4737058,1736609877.245705,1736609877.2497892,1736609878.0078297,1.0,3,0.20440936088562012,0.020125627517700195,0.049608707427978516,0.1201181411743164,0.12331867218017578,"[0.15335702896118164, 0.08189964294433594]","[0.056426048278808594, 0.0673515796661377]",55864,"[16, 16, 16]","[0.00028640985249892595, 0.00028640985249892595, 0.00028640985249892595]",1736609878
"[1736609876.4690158, 1736609876.8490915, 1736609877.0989573]",1736609877.4171815,1736609877.417328,1736609878.17348,1736609878.1767714,1736609879.0086617,1.0,3,0.19819355010986328,0.019552946090698242,0.04766488075256348,0.11895608901977539,0.12293577194213867,"[0.15566468238830566, 0.08471155166625977]","[0.05098080635070801, 0.061598777770996094]",51479,"[16, 16, 16]","[0.00031080634821966237, 0.00031080634821966237, 0.00031080634821966237]",1736609879
"[1736609877.4137683, 1736609877.780373, 1736609878.0907397]",1736609878.4194636,1736609878.419601,1736609879.1392186,1736609879.1430495,1736609880.0084567,1.0,3,0.1905651092529297,0.01886606216430664,0.05967259407043457,0.11262679100036621,0.1164860725402832,"[0.1452181339263916, 0.07546377182006836]","[0.04129195213317871, 0.05773305892944336]",51279,"[16, 16, 16]","[0.00031201856510462375, 0.00031201856510462375, 0.00031201856510462375]",1736609880
"[1736609878.4157243, 1736609878.7942576, 1736609879.04712]",1736609879.4598594,1736609879.4600186,1736609880.1651843,1736609880.1685865,1736609881.0066824,1.0,3,0.20612573623657227,0.0198822021484375,0.043012380599975586,0.1015772819519043,0.1255481243133545,"[0.13085007667541504, 0.08058404922485352]","[0.04386281967163086, 0.05928468704223633]",60840,"[16, 16, 16]","[0.00026298487836949375, 0.00026298487836949375, 0.00026298487836949375]",1736609881
"[1736609879.4564126, 1736609879.8108718, 1736609880.092148]",1736609880.4133136,1736609880.413454,1736609881.0988908,1736609881.1010969,1736609882.005937,1.0,3,0.18732619285583496,0.018144845962524414,0.045729637145996094,0.10134696960449219,0.12151718139648438,"[0.1500377655029297, 0.08273196220397949]","[0.032938480377197266, 0.048627614974975586]",48823,"[16, 16, 16]","[0.00032771439690309893, 0.00032771439690309893, 0.00032771439690309893]",1736609882
"[1736609880.4101617, 1736609880.7693024, 1736609881.0798411]",1736609881.3956172,1736609881.3957615,1736609882.0676222,1736609882.0704203,1736609883.0279553,1.0,3,0.16928458213806152,0.016230106353759766,0.05328226089477539,0.10181140899658203,0.1131441593170166,"[0.14992070198059082, 0.08791303634643555]","[0.034193992614746094, 0.0414736270904541]",37321,"[16, 16, 16]","[0.000428713056992042, 0.000428713056992042, 0.000428713056992042]",1736609883
"[1736609881.3923948, 1736609881.7164612, 1736609882.0815136]",1736609882.4238176,1736609882.423972,1736609882.9162643,1736609882.9174578,1736609884.009412,1.0,3,0.12881708145141602,0.021741390228271484,0.04107189178466797,0.07221746444702148,0.13092780113220215,"[0.12288737297058105, 0.07427477836608887]","[0.009392023086547852, 0.009952068328857422]",6914,"[16, 16, 16]","[0.0023141452126120912, 0.0023141452126120912, 0.0023141452126120912]",1736609884
"[1736609882.4211848, 1736609882.7459886, 1736609883.0991719]",1736609883.424885,1736609883.4251933,1736609883.8576722,1736609883.8586285,1736609885.0030353,1.0,3,0.15038633346557617,0.011898517608642578,0.030089855194091797,0.04692435264587402,0.09386634826660156,"[0.09917998313903809, 0.06391525268554688]","[0.005279064178466797, 0.0054624080657958984]",2438,"[16, 16, 16]","[0.006562756357670222, 0.006562756357670222, 0.006562756357670222]",1736609885
