timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736608999.825873, 1736608999.9633837, 1736609000.181589, 1736609000.3337898, 1736609000.4760513, 1736609000.6660662]",1736609000.876139,1736609000.8762805,1736609001.900493,1736609001.906728,1736609002.012727,1.0,6,0.2243788242340088,0.022126436233520508,0.08672571182250977,0.13319683074951172,0.2686760425567627,"[0.21224117279052734, 0.12519240379333496]","[0.06630969047546387, 0.10654735565185547]",63668,"[16, 16, 16]","[0.00025130363762015457, 0.00025130363762015457, 0.00025130363762015457]",1736609002
"[1736609000.8732607, 1736609001.005899, 1736609001.229535, 1736609001.373379, 1736609001.5208108, 1736609001.6992273]",1736609001.8983388,1736609001.9023209,1736609002.9706464,1736609002.974657,1736609003.00742,1.0,6,0.19347023963928223,0.024150848388671875,0.10278558731079102,0.15381383895874023,0.30918264389038086,"[0.21926355361938477, 0.13349103927612305]","[0.07495760917663574, 0.12264084815979004]",73464,"[16, 16, 16]","[0.00021779374931939454, 0.00021779374931939454, 0.00021779374931939454]",1736609003
"[1736609001.8273675, 1736609002.025705, 1736609002.1654217, 1736609002.359245, 1736609002.4969614, 1736609002.692051]",1736609002.826828,1736609002.8269248,1736609004.1253006,1736609004.1305602,1736609004.137418,1.0,6,0.3532752990722656,0.023761510848999023,0.10411834716796875,0.13570261001586914,0.29153919219970703,"[0.2320694923400879, 0.20576834678649902]","[0.06934452056884766, 0.11982393264770508]",74008,"[16, 16, 16]","[0.00021619284401686305, 0.00021619284401686305, 0.00021619284401686305]",1736609004
"[1736609002.8253295, 1736609003.0258033, 1736609003.1677787, 1736609003.3013184, 1736609003.497434, 1736609003.6901534]",1736609003.8283806,1736609003.8285134,1736609005.1551452,1736609005.1607933,1736609005.1688583,1.0,6,0.3630838394165039,0.02410721778869629,0.10001349449157715,0.15392351150512695,0.30881166458129883,"[0.19528937339782715, 0.20040273666381836]","[0.06948566436767578, 0.16973376274108887]",75116,"[16, 16, 16]","[0.0002130038873209436, 0.0002130038873209436, 0.0002130038873209436]",1736609005
"[1736609003.8266282, 1736609003.9571924, 1736609004.171746, 1736609004.3036928, 1736609004.4655159, 1736609004.6525643]",1736609004.844476,1736609004.844567,1736609006.412548,1736609006.4200635,1736609006.4373293,1.0,6,0.390256404876709,0.0237123966217041,0.08326029777526855,0.1502704620361328,0.28606176376342773,"[0.24587035179138184, 0.3693506717681885]","[0.07700920104980469, 0.17210721969604492]",81568,"[16, 16, 16]","[0.00019615535504119262, 0.00019615535504119262, 0.00019615535504119262]",1736609006
"[1736609004.8430007, 1736609005.0322037, 1736609005.1628468, 1736609005.3684394, 1736609005.4903076, 1736609005.6904118]",1736609005.8600807,1736609005.8683639,1736609007.849101,1736609007.8543012,1736609007.8660402,1.0,6,0.5424785614013672,0.025414466857910156,0.09874868392944336,0.14912772178649902,0.30305004119873047,"[0.42722034454345703, 0.44648218154907227]","[0.09517574310302734, 0.14974713325500488]",73535,"[16, 16, 16]","[0.00021758346365676208, 0.00021758346365676208, 0.00021758346365676208]",1736609007
"[1736609005.823671, 1736609005.9605904, 1736609006.1659706, 1736609006.2917488, 1736609006.49028, 1736609006.623643]",1736609006.8372674,1736609006.8374228,1736609008.8021774,1736609008.8082678,1736609008.8173022,1.0,6,0.40515971183776855,0.027590036392211914,0.13498663902282715,0.22751235961914062,0.2726173400878906,"[0.38106560707092285, 0.36563706398010254]","[0.09466433525085449, 0.1084449291229248]",70001,"[16, 16, 16]","[0.00022856816331195268, 0.00022856816331195268, 0.00022856816331195268]",1736609008
"[1736609006.8268104, 1736609006.9583855, 1736609007.1650136, 1736609007.357435, 1736609007.4902658, 1736609007.690484]",1736609007.843063,1736609007.8488107,1736609009.7077417,1736609009.7172449,1736609009.7272916,1.0,6,0.23657846450805664,0.028251171112060547,0.23073792457580566,0.18976950645446777,0.3356316089630127,"[0.28356170654296875, 0.42257189750671387]","[0.0783071517944336, 0.11614465713500977]",64466,"[16, 16, 16]","[0.0002481928458412186, 0.0002481928458412186, 0.0002481928458412186]",1736609009
"[1736609007.8237576, 1736609007.9644592, 1736609008.1684835, 1736609008.29501, 1736609008.4906924, 1736609008.6240454]",1736609008.8301206,1736609008.8302095,1736609010.2298734,1736609010.233793,1736609010.2475598,1.0,6,0.3342006206512451,0.023187875747680664,0.13579773902893066,0.20980572700500488,0.26615309715270996,"[0.1528620719909668, 0.19750332832336426]","[0.07722210884094238, 0.09061837196350098]",64173,"[16, 16, 16]","[0.00024932604054664733, 0.00024932604054664733, 0.00024932604054664733]",1736609010
"[1736609008.8245037, 1736609008.9655156, 1736609009.191408, 1736609009.3288999, 1736609009.4905062, 1736609009.690381]",1736609009.8284605,1736609009.8285892,1736609010.9958851,1736609011.000027,1736609011.004986,1.0,6,0.4020993709564209,0.020509719848632812,0.0873265266418457,0.13730978965759277,0.2722454071044922,"[0.18779969215393066, 0.15514183044433594]","[0.05059504508972168, 0.08893084526062012]",57533,"[16, 16, 16]","[0.0002781012636226166, 0.0002781012636226166, 0.0002781012636226166]",1736609011
"[1736609009.8244362, 1736609009.966101, 1736609010.1677196, 1736609010.295346, 1736609010.490955, 1736609010.690301]",1736609010.8280091,1736609010.8281016,1736609011.8310227,1736609011.8362386,1736609012.0101924,1.0,6,0.27596211433410645,0.015184640884399414,0.09563660621643066,0.12790966033935547,0.26565980911254883,"[0.18558287620544434, 0.12338376045227051]","[0.05032062530517578, 0.08491802215576172]",60487,"[16, 16, 16]","[0.00026451964885016615, 0.00026451964885016615, 0.00026451964885016615]",1736609012
"[1736609010.8241687, 1736609010.9672496, 1736609011.1718059, 1736609011.3094766, 1736609011.4642465, 1736609011.6586907]",1736609011.866629,1736609011.866729,1736609012.896796,1736609012.9019616,1736609013.0136833,1.0,6,0.20920562744140625,0.023150205612182617,0.10653042793273926,0.1497645378112793,0.3093249797821045,"[0.19088959693908691, 0.12932205200195312]","[0.06380915641784668, 0.11054825782775879]",70304,"[16, 16, 16]","[0.0002275830678197542, 0.0002275830678197542, 0.0002275830678197542]",1736609013
"[1736609011.8643298, 1736609012.0554135, 1736609012.1969995, 1736609012.3974657, 1736609012.5168698, 1736609012.6931791]",1736609012.8942082,1736609012.896447,1736609013.967358,1736609013.972982,1736609014.007286,1.0,6,0.22716951370239258,0.019303321838378906,0.09494471549987793,0.14430785179138184,0.2860724925994873,"[0.20790839195251465, 0.13055896759033203]","[0.07825326919555664, 0.126021146774292]",80781,"[16, 16, 16]","[0.0001980663769945903, 0.0001980663769945903, 0.0001980663769945903]",1736609014
"[1736609012.8241332, 1736609012.9575703, 1736609013.1676583, 1736609013.2999628, 1736609013.4983113, 1736609013.6256227]",1736609013.828177,1736609013.8282645,1736609014.9324784,1736609014.9357407,1736609015.0139294,1.0,6,0.19148540496826172,0.015465974807739258,0.10199475288391113,0.12920522689819336,0.2699894905090332,"[0.21497726440429688, 0.1258845329284668]","[0.0569155216217041, 0.09649658203125]",70932,"[16, 16, 16]","[0.00022556814977725144, 0.00022556814977725144, 0.00022556814977725144]",1736609015
"[1736609013.8265984, 1736609013.9630835, 1736609014.1744473, 1736609014.2968469, 1736609014.520548, 1736609014.668124]",1736609014.9266987,1736609014.9322126,1736609015.91311,1736609015.9164658,1736609016.0140865,1.0,6,0.195281982421875,0.015091419219970703,0.10024571418762207,0.1304912567138672,0.27781176567077637,"[0.21949076652526855, 0.12331581115722656]","[0.0572965145111084, 0.09302425384521484]",69774,"[16, 16, 16]","[0.00022931177802619886, 0.00022931177802619886, 0.00022931177802619886]",1736609016
"[1736609014.8463304, 1736609014.9829512, 1736609015.1765933, 1736609015.3583176, 1736609015.4986942, 1736609015.6925974]",1736609015.907923,1736609015.914297,1736609016.863545,1736609016.8677266,1736609017.011366,1.0,6,0.18764829635620117,0.022372007369995117,0.10337185859680176,0.14110255241394043,0.2992362976074219,"[0.1495954990386963, 0.14237141609191895]","[0.056299448013305664, 0.09649229049682617]",72617,"[16, 16, 16]","[0.00022033408155115193, 0.00022033408155115193, 0.00022033408155115193]",1736609017
"[1736609015.8257053, 1736609015.9592586, 1736609016.1825652, 1736609016.3189578, 1736609016.514802, 1736609016.6465554]",1736609016.8628094,1736609016.8631866,1736609018.0308635,1736609018.035896,1736609018.051971,1.0,6,0.1816577911376953,0.01849818229675293,0.08788490295410156,0.16698384284973145,0.33913469314575195,"[0.25206875801086426, 0.1495516300201416]","[0.07709169387817383, 0.15018415451049805]",77508,"[16, 16, 16]","[0.00020643030396862258, 0.00020643030396862258, 0.00020643030396862258]",1736609018
"[1736609016.825573, 1736609016.9582338, 1736609017.169638, 1736609017.29164, 1736609017.4986866, 1736609017.6260655]",1736609017.8277087,1736609017.8277853,1736609019.1080801,1736609019.1130078,1736609019.1309724,1.0,6,0.34419989585876465,0.021724462509155273,0.10005688667297363,0.12598872184753418,0.30895113945007324,"[0.21865320205688477, 0.22306299209594727]","[0.05804944038391113, 0.10070323944091797]",63446,"[16, 16, 16]","[0.0002521829587365634, 0.0002521829587365634, 0.0002521829587365634]",1736609019
"[1736609017.826118, 1736609017.9598355, 1736609018.1598933, 1736609018.3583694, 1736609018.5068705, 1736609018.6266634]",1736609018.8297603,1736609018.829837,1736609019.9240906,1736609019.9282699,1736609020.0120053,1.0,6,0.3381202220916748,0.0195772647857666,0.08834242820739746,0.1271812915802002,0.2684624195098877,"[0.21644163131713867, 0.12162613868713379]","[0.05245375633239746, 0.08235931396484375]",57317,"[16, 16, 16]","[0.00027914929253101175, 0.00027914929253101175, 0.00027914929253101175]",1736609020
"[1736609018.82459, 1736609018.966629, 1736609019.1586874, 1736609019.3029451, 1736609019.5039282, 1736609019.6262424]",1736609019.8282974,1736609019.8283987,1736609020.827279,1736609020.8310997,1736609021.0120592,1.0,6,0.1990959644317627,0.020292282104492188,0.09357047080993652,0.13134288787841797,0.2784578800201416,"[0.1725008487701416, 0.11802935600280762]","[0.04632163047790527, 0.07881450653076172]",55158,"[16, 16, 16]","[0.0002900757822981254, 0.0002900757822981254, 0.0002900757822981254]",1736609021
"[1736609019.826184, 1736609019.9603286, 1736609020.169739, 1736609020.2917461, 1736609020.4913464, 1736609020.691143]",1736609020.8293564,1736609020.8297052,1736609021.6990623,1736609021.7046535,1736609022.0116625,1.0,6,0.18496251106262207,0.018634557723999023,0.08607769012451172,0.12195396423339844,0.25306057929992676,"[0.19135761260986328, 0.11614322662353516]","[0.04251861572265625, 0.06865119934082031]",45311,"[16, 16, 16]","[0.0003531151376045552, 0.0003531151376045552, 0.0003531151376045552]",1736609022
"[1736609020.8267753, 1736609020.9690683, 1736609021.1889749, 1736609021.334019, 1736609021.5045419, 1736609021.6916862]",1736609021.828744,1736609021.8288982,1736609022.7901962,1736609022.7941124,1736609023.0101295,1.0,6,0.1988530158996582,0.019064664840698242,0.0816195011138916,0.13373470306396484,0.29221391677856445,"[0.21560454368591309, 0.11755657196044922]","[0.04752612113952637, 0.07232022285461426]",49843,"[16, 16, 16]","[0.0003210079650101318, 0.0003210079650101318, 0.0003210079650101318]",1736609023
"[1736609021.82579, 1736609021.9656823, 1736609022.1583848, 1736609022.297006, 1736609022.4978452, 1736609022.6919107]",1736609022.827271,1736609022.8273451,1736609023.7647653,1736609023.769796,1736609024.0117662,1.0,6,0.20015573501586914,0.020204544067382812,0.08161306381225586,0.12163257598876953,0.2513558864593506,"[0.21967768669128418, 0.1217656135559082]","[0.05398678779602051, 0.07894301414489746]",55997,"[16, 16, 16]","[0.00028572959265674944, 0.00028572959265674944, 0.00028572959265674944]",1736609024
"[1736609022.8257225, 1736609022.9639418, 1736609023.1859536, 1736609023.3153918, 1736609023.5169437, 1736609023.692635]",1736609023.8272429,1736609023.8273163,1736609024.772781,1736609024.776503,1736609025.0123174,1.0,6,0.19843173027038574,0.020657777786254883,0.10176801681518555,0.1336379051208496,0.28589940071105957,"[0.1946578025817871, 0.12110137939453125]","[0.04964447021484375, 0.0806741714477539]",53243,"[16, 16, 16]","[0.0003005089870968954, 0.0003005089870968954, 0.0003005089870968954]",1736609025
"[1736609023.8256326, 1736609023.964669, 1736609024.1814246, 1736609024.3178117, 1736609024.4920402, 1736609024.6256886]",1736609024.829646,1736609024.8297884,1736609025.7513707,1736609025.7553418,1736609026.0117292,1.0,6,0.19919490814208984,0.019412755966186523,0.09158992767333984,0.1267998218536377,0.3032968044281006,"[0.15922975540161133, 0.11766648292541504]","[0.04570174217224121, 0.0759267807006836]",50615,"[16, 16, 16]","[0.0003161118245579374, 0.0003161118245579374, 0.0003161118245579374]",1736609026
"[1736609024.826153, 1736609024.9654646, 1736609025.1600823, 1736609025.305759, 1736609025.4919128, 1736609025.6268218]",1736609025.8301015,1736609025.8302534,1736609026.6890507,1736609026.6926866,1736609027.0103552,1.0,6,0.1948096752166748,0.019328594207763672,0.0996253490447998,0.11591482162475586,0.2630467414855957,"[0.15152859687805176, 0.11677932739257812]","[0.04256701469421387, 0.07294321060180664]",49955,"[16, 16, 16]","[0.00032028825943349016, 0.00032028825943349016, 0.00032028825943349016]",1736609027
"[1736609025.8272104, 1736609025.9675374, 1736609026.1589677, 1736609026.2982054, 1736609026.4939337, 1736609026.6467783]",1736609026.8916674,1736609026.8918233,1736609027.8402345,1736609027.8432324,1736609028.012847,1.0,6,0.21367239952087402,0.02025318145751953,0.08550357818603516,0.13541269302368164,0.27329492568969727,"[0.1961500644683838, 0.12096476554870605]","[0.04624199867248535, 0.07897448539733887]",59390,"[16, 16, 16]","[0.00026940562384239773, 0.00026940562384239773, 0.00026940562384239773]",1736609028
"[1736609026.8873198, 1736609027.053936, 1736609027.2125008, 1736609027.3563151, 1736609027.5463898, 1736609027.705485]",1736609027.8400667,1736609027.8412576,1736609028.8040762,1736609028.810658,1736609029.0139098,1.0,6,0.20443367958068848,0.015101194381713867,0.09309649467468262,0.14116573333740234,0.27771544456481934,"[0.21565604209899902, 0.13171768188476562]","[0.04413318634033203, 0.07287120819091797]",76667,"[16, 16, 16]","[0.00020869474480545737, 0.00020869474480545737, 0.00020869474480545737]",1736609029
"[1736609027.8273284, 1736609027.9606502, 1736609028.1610804, 1736609028.3022797, 1736609028.4928968, 1736609028.69259]",1736609028.8278046,1736609028.8278856,1736609029.6713681,1736609029.6746209,1736609030.0093803,1.0,6,0.19166350364685059,0.019423961639404297,0.09251236915588379,0.09430146217346191,0.2338104248046875,"[0.22548174858093262, 0.11892151832580566]","[0.024230480194091797, 0.03463554382324219]",51053,"[16, 16, 16]","[0.0003133998002076274, 0.0003133998002076274, 0.0003133998002076274]",1736609030
"[1736609028.8260221, 1736609028.9681325, 1736609029.1800437, 1736609029.3146281, 1736609029.5154686, 1736609029.6329398]",1736609029.830234,1736609029.8303905,1736609030.63718,1736609030.6402292,1736609031.011723,1.0,6,0.175370454788208,0.012481927871704102,0.09255242347717285,0.10712027549743652,0.2412426471710205,"[0.19168877601623535, 0.11618351936340332]","[0.02205061912536621, 0.035004377365112305]",52622,"[16, 16, 16]","[0.000304055338071529, 0.000304055338071529, 0.000304055338071529]",1736609031
"[1736609029.8267694, 1736609029.966297, 1736609030.159706, 1736609030.3006902, 1736609030.4984257, 1736609030.6932118]",1736609030.8298788,1736609030.830036,1736609031.6734416,1736609031.6767795,1736609032.0123098,1.0,6,0.1977090835571289,0.01783895492553711,0.07465314865112305,0.09780502319335938,0.25080347061157227,"[0.19584202766418457, 0.1172342300415039]","[0.024419784545898438, 0.034714460372924805]",52199,"[16, 16, 16]","[0.000306519281978582, 0.000306519281978582, 0.000306519281978582]",1736609032
"[1736609030.8266227, 1736609030.9691029, 1736609031.17254, 1736609031.319373, 1736609031.494233, 1736609031.6265042]",1736609031.8301313,1736609031.8302996,1736609032.6147494,1736609032.617926,1736609033.0040562,1.0,6,0.19187569618225098,0.018601655960083008,0.09102272987365723,0.09724974632263184,0.2352733612060547,"[0.16806793212890625, 0.11182546615600586]","[0.01878190040588379, 0.03523659706115723]",49913,"[16, 16, 16]","[0.000320557770520706, 0.000320557770520706, 0.000320557770520706]",1736609033
