timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736608820.7176065, 1736608821.0068378, 1736608821.1989276, 1736608821.447085]",1736608821.7190053,1736608821.7191536,1736608822.5286894,1736608822.5322037,1736608823.0083942,1.0,4,0.18340015411376953,0.02042412757873535,0.07159066200256348,0.11290693283081055,0.1529369354248047,"[0.171783447265625, 0.10138797760009766]","[0.05881166458129883, 0.06920814514160156]",46331,"[16, 16, 16]","[0.00034534113228723747, 0.00034534113228723747, 0.00034534113228723747]",1736608823
"[1736608821.71603, 1736608821.9968247, 1736608822.1865764, 1736608822.4472477]",1736608822.7164283,1736608822.7165697,1736608823.4465306,1736608823.4489024,1736608824.008345,1.0,4,0.16545319557189941,0.017025232315063477,0.07406020164489746,0.11150240898132324,0.1503901481628418,"[0.15378451347351074, 0.08517289161682129]","[0.04302859306335449, 0.05571389198303223]",37909,"[16, 16, 16]","[0.0004220633622622596, 0.0004220633622622596, 0.0004220633622622596]",1736608824
"[1736608822.7135808, 1736608822.9818497, 1736608823.1827154, 1736608823.4475186]",1736608823.71577,1736608823.7159216,1736608824.4421532,1736608824.4451501,1736608825.0075967,1.0,4,0.16615939140319824,0.017267465591430664,0.06767010688781738,0.10901570320129395,0.15373754501342773,"[0.14510774612426758, 0.0931844711303711]","[0.04617810249328613, 0.06027412414550781]",36248,"[16, 16, 16]","[0.0004414036636504083, 0.0004414036636504083, 0.0004414036636504083]",1736608825
"[1736608823.712792, 1736608823.981814, 1736608824.194218, 1736608824.447245]",1736608824.7177618,1736608824.71791,1736608825.406722,1736608825.409159,1736608826.006854,1.0,4,0.15970110893249512,0.014215469360351562,0.05567622184753418,0.10534548759460449,0.20443367958068848,"[0.1354215145111084, 0.08315038681030273]","[0.038410186767578125, 0.0494685173034668]",34461,"[16, 16, 16]","[0.00046429296886335277, 0.00046429296886335277, 0.00046429296886335277]",1736608826
"[1736608824.7146597, 1736608824.9989512, 1736608825.2225766, 1736608825.492476]",1736608825.7656589,1736608825.7658155,1736608826.5120697,1736608826.5168347,1736608827.0057232,1.0,4,0.17938637733459473,0.017390966415405273,0.056107282638549805,0.11271405220031738,0.16003131866455078,"[0.15647220611572266, 0.08492541313171387]","[0.04797220230102539, 0.0707857608795166]",43351,"[16, 16, 16]","[0.00036908029803234065, 0.00036908029803234065, 0.00036908029803234065]",1736608827
"[1736608825.7620475, 1736608826.043775, 1736608826.2621658, 1736608826.5347366]",1736608826.7195556,1736608826.7197206,1736608827.5472765,1736608827.5511074,1736608828.0069218,1.0,4,0.1907672882080078,0.017637968063354492,0.059508323669433594,0.11171770095825195,0.15538501739501953,"[0.17885923385620117, 0.1015467643737793]","[0.06254339218139648, 0.07800912857055664]",50214,"[16, 16, 16]","[0.00031863623690604216, 0.00031863623690604216, 0.00031863623690604216]",1736608828
"[1736608826.7161543, 1736608826.9861667, 1736608827.2480319, 1736608827.4476576]",1736608827.7172399,1736608827.7173994,1736608828.5285494,1736608828.5327082,1736608829.0078156,1.0,4,0.1905517578125,0.018234968185424805,0.07164740562438965,0.12227773666381836,0.16035223007202148,"[0.15070557594299316, 0.09989356994628906]","[0.057008981704711914, 0.07863783836364746]",50307,"[16, 16, 16]","[0.0003180471902518536, 0.0003180471902518536, 0.0003180471902518536]",1736608829
"[1736608827.7141163, 1736608827.9962106, 1736608828.1901052, 1736608828.4494514]",1736608828.7185395,1736608828.7186942,1736608829.512195,1736608829.5158553,1736608830.006564,1.0,4,0.18551874160766602,0.017779827117919922,0.06517815589904785,0.10506296157836914,0.1602156162261963,"[0.18359994888305664, 0.08945202827453613]","[0.052445411682128906, 0.07072067260742188]",47070,"[16, 16, 16]","[0.0003399192691735713, 0.0003399192691735713, 0.0003399192691735713]",1736608830
"[1736608828.715415, 1736608828.9888055, 1736608829.1924796, 1736608829.478485]",1736608829.7352467,1736608829.7353954,1736608830.5956347,1736608830.6017032,1736608831.0102067,1.0,4,0.17631745338439941,0.010820865631103516,0.05599832534790039,0.12762737274169922,0.22709226608276367,"[0.1936492919921875, 0.10338640213012695]","[0.05969381332397461, 0.07887148857116699]",52110,"[16, 16, 16]","[0.0003070427940894262, 0.0003070427940894262, 0.0003070427940894262]",1736608831
"[1736608829.7317874, 1736608829.9830527, 1736608830.2572262, 1736608830.5122752]",1736608830.715418,1736608830.7155676,1736608831.5442734,1736608831.5484757,1736608832.0097034,1.0,4,0.17023515701293945,0.018271684646606445,0.07574033737182617,0.11236429214477539,0.15695643424987793,"[0.18459773063659668, 0.10233688354492188]","[0.06259584426879883, 0.08019137382507324]",50243,"[16, 16, 16]","[0.000318452321716458, 0.000318452321716458, 0.000318452321716458]",1736608832
"[1736608830.712458, 1736608830.9359324, 1736608831.1805356, 1736608831.4457443]",1736608831.7188668,1736608831.7190168,1736608832.4928944,1736608832.496355,1736608833.009098,1.0,4,0.17006945610046387,0.011868000030517578,0.07210803031921387,0.1002798080444336,0.15254878997802734,"[0.17550015449523926, 0.09430074691772461]","[0.05512690544128418, 0.06984162330627441]",48463,"[16, 16, 16]","[0.00033014877329096425, 0.00033014877329096425, 0.00033014877329096425]",1736608833
"[1736608831.7155972, 1736608831.9913902, 1736608832.2462218, 1736608832.4457753]",1736608832.7158113,1736608832.7159727,1736608833.4690537,1736608833.472659,1736608834.0079558,1.0,4,0.1778252124786377,0.018444061279296875,0.05382513999938965,0.11177730560302734,0.21183490753173828,"[0.1462101936340332, 0.0855405330657959]","[0.047461509704589844, 0.06201910972595215]",43163,"[16, 16, 16]","[0.00037068785765586264, 0.00037068785765586264, 0.00037068785765586264]",1736608834
"[1736608832.7125444, 1736608832.9884331, 1736608833.183797, 1736608833.4460986]",1736608833.7161846,1736608833.7163286,1736608834.475506,1736608834.478919,1736608835.007805,1.0,4,0.17142295837402344,0.018346548080444336,0.07340478897094727,0.0958702564239502,0.15622377395629883,"[0.17552709579467773, 0.09668183326721191]","[0.05076766014099121, 0.05758523941040039]",41778,"[16, 16, 16]","[0.00038297668629422185, 0.00038297668629422185, 0.00038297668629422185]",1736608835
"[1736608833.7132905, 1736608833.93003, 1736608834.2176867, 1736608834.4460037]",1736608834.71641,1736608834.7165668,1736608835.4385016,1736608835.4412346,1736608836.0070167,1.0,4,0.1683053970336914,0.018629789352416992,0.06975364685058594,0.10753059387207031,0.15364956855773926,"[0.16704273223876953, 0.08200478553771973]","[0.036093950271606445, 0.05519556999206543]",38710,"[16, 16, 16]","[0.00041332988891759235, 0.00041332988891759235, 0.00041332988891759235]",1736608836
"[1736608834.713223, 1736608834.989787, 1736608835.1841328, 1736608835.445981]",1736608835.7157886,1736608835.7159302,1736608836.4814553,1736608836.4846623,1736608837.007173,1.0,4,0.17234230041503906,0.018092632293701172,0.06066107749938965,0.11597251892089844,0.22484827041625977,"[0.1638498306274414, 0.0918421745300293]","[0.035146236419677734, 0.0578913688659668]",40241,"[16, 16, 16]","[0.00039760443328943116, 0.00039760443328943116, 0.00039760443328943116]",1736608837
"[1736608835.7129555, 1736608835.9924567, 1736608836.1982634, 1736608836.4804928]",1736608836.7587094,1736608836.7590294,1736608837.6051135,1736608837.6083245,1736608838.008814,1.0,4,0.21540141105651855,0.019051313400268555,0.05994582176208496,0.1370375156402588,0.16778993606567383,"[0.17714595794677734, 0.09189224243164062]","[0.05176258087158203, 0.06856989860534668]",43470,"[16, 16, 16]","[0.0003680699332873246, 0.0003680699332873246, 0.0003680699332873246]",1736608838
"[1736608836.7531166, 1736608837.0150392, 1736608837.2862525, 1736608837.5256808]",1736608837.7157514,1736608837.7159407,1736608838.5761347,1736608838.5820112,1736608839.0087545,1.0,4,0.2013230323791504,0.020069360733032227,0.0794215202331543,0.1171574592590332,0.1650092601776123,"[0.1747438907623291, 0.09461116790771484]","[0.0641634464263916, 0.08240294456481934]",52441,"[16, 16, 16]","[0.00030510478442440076, 0.00030510478442440076, 0.00030510478442440076]",1736608839
"[1736608837.71292, 1736608837.993825, 1736608838.1887496, 1736608838.44612]",1736608838.718129,1736608838.7182786,1736608839.4880679,1736608839.49179,1736608840.008456,1.0,4,0.18682146072387695,0.018064022064208984,0.07564663887023926,0.09147930145263672,0.1590287685394287,"[0.1731727123260498, 0.08974289894104004]","[0.04966330528259277, 0.06265521049499512]",45970,"[16, 16, 16]","[0.0003480530780944094, 0.0003480530780944094, 0.0003480530780944094]",1736608840
"[1736608838.7153852, 1736608838.9315019, 1736608839.1856337, 1736608839.4973624]",1736608839.738994,1736608839.7391522,1736608840.482456,1736608840.48646,1736608841.0096626,1.0,4,0.18078398704528809,0.01864337921142578,0.06903386116027832,0.10359644889831543,0.15169405937194824,"[0.15731191635131836, 0.08709001541137695]","[0.0460047721862793, 0.062085628509521484]",45234,"[16, 16, 16]","[0.0003537162311535571, 0.0003537162311535571, 0.0003537162311535571]",1736608841
"[1736608839.7351172, 1736608840.0035422, 1736608840.2471044, 1736608840.514759]",1736608840.7173562,1736608840.7174935,1736608841.5186968,1736608841.5232105,1736608842.009823,1.0,4,0.1845555305480957,0.019695281982421875,0.06863522529602051,0.10611748695373535,0.226945161819458,"[0.16307926177978516, 0.09331250190734863]","[0.051026105880737305, 0.06455206871032715]",46288,"[16, 16, 16]","[0.0003456619426201175, 0.0003456619426201175, 0.0003456619426201175]",1736608842
"[1736608840.714492, 1736608840.9293559, 1736608841.2077446, 1736608841.4716587]",1736608841.7199123,1736608841.7202168,1736608842.5769563,1736608842.581627,1736608843.010696,1.0,4,0.20038270950317383,0.020486116409301758,0.07267212867736816,0.12886905670166016,0.16489052772521973,"[0.17210674285888672, 0.08954262733459473]","[0.06231832504272461, 0.08157753944396973]",51467,"[16, 16, 16]","[0.00031087881555171275, 0.00031087881555171275, 0.00031087881555171275]",1736608843
"[1736608841.7143598, 1736608841.9981813, 1736608842.1804268, 1736608842.4491498]",1736608842.717848,1736608842.7179894,1736608843.4635007,1736608843.4668863,1736608844.007121,1.0,4,0.17652654647827148,0.01823878288269043,0.07042050361633301,0.09849381446838379,0.15555477142333984,"[0.16693329811096191, 0.08356451988220215]","[0.04461169242858887, 0.06159710884094238]",41797,"[16, 16, 16]","[0.0003828025934875709, 0.0003828025934875709, 0.0003828025934875709]",1736608844
"[1736608842.7149048, 1736608842.981592, 1736608843.2471561, 1736608843.451882]",1736608843.7190115,1736608843.7193184,1736608844.4946702,1736608844.4975626,1736608845.0074584,1.0,4,0.1975390911102295,0.017816781997680664,0.06072282791137695,0.12370133399963379,0.1670684814453125,"[0.15948009490966797, 0.08862447738647461]","[0.046442270278930664, 0.054146766662597656]",36498,"[16, 16, 16]","[0.00043838018521562825, 0.00043838018521562825, 0.00043838018521562825]",1736608845
"[1736608843.7133768, 1736608843.985211, 1736608844.191732, 1736608844.4505732]",1736608844.717899,1736608844.7180355,1736608845.4637303,1736608845.4670768,1736608846.0124476,1.0,4,0.16448354721069336,0.01694178581237793,0.05021548271179199,0.10384345054626465,0.20159363746643066,"[0.16324973106384277, 0.09568476676940918]","[0.04829216003417969, 0.05279207229614258]",36766,"[16, 16, 16]","[0.0004351846814992112, 0.0004351846814992112, 0.0004351846814992112]",1736608846
"[1736608844.7149708, 1736608844.9894433, 1736608845.180533, 1736608845.4468071]",1736608845.7181253,1736608845.7182689,1736608846.4271371,1736608846.431145,1736608847.0049353,1.0,4,0.15613722801208496,0.014632701873779297,0.0646049976348877,0.10148739814758301,0.2165985107421875,"[0.15076684951782227, 0.0846865177154541]","[0.036864280700683594, 0.04561614990234375]",31754,"[16, 16, 16]","[0.0005038735277445362, 0.0005038735277445362, 0.0005038735277445362]",1736608847
"[1736608845.715562, 1736608845.9476275, 1736608846.2228057, 1736608846.447171]",1736608846.717352,1736608846.7175028,1736608847.408863,1736608847.4107425,1736608848.0067673,1.0,4,0.15639805793762207,0.015197515487670898,0.047213077545166016,0.1013181209564209,0.19144105911254883,"[0.15384268760681152, 0.0902702808380127]","[0.036501169204711914, 0.04656052589416504]",31151,"[16, 16, 16]","[0.0005136271708773394, 0.0005136271708773394, 0.0005136271708773394]",1736608848
"[1736608846.7145767, 1736608846.980263, 1736608847.1857927, 1736608847.4502468]",1736608847.717506,1736608847.717643,1736608848.4195678,1736608848.422736,1736608849.0053978,1.0,4,0.16647911071777344,0.01554107666015625,0.0645606517791748,0.09849786758422852,0.14687156677246094,"[0.16248226165771484, 0.08464646339416504]","[0.041075944900512695, 0.05023455619812012]",38255,"[16, 16, 16]","[0.00041824598091752714, 0.00041824598091752714, 0.00041824598091752714]",1736608849
"[1736608847.7145092, 1736608848.0010953, 1736608848.2041786, 1736608848.463317]",1736608848.717279,1736608848.717419,1736608849.462018,1736608849.464847,1736608850.0069304,1.0,4,0.1613774299621582,0.017107009887695312,0.07461380958557129,0.10493040084838867,0.14271831512451172,"[0.1634521484375, 0.10227537155151367]","[0.046770334243774414, 0.05430030822753906]",33955,"[16, 16, 16]","[0.00047121189810042706, 0.00047121189810042706, 0.00047121189810042706]",1736608850
"[1736608848.7144194, 1736608848.9978871, 1736608849.2065985, 1736608849.4475863]",1736608849.7176385,1736608849.7177684,1736608850.421941,1736608850.4249887,1736608851.0137339,1.0,4,0.1583414077758789,0.016634702682495117,0.06605148315429688,0.0943610668182373,0.14583039283752441,"[0.16995859146118164, 0.08830833435058594]","[0.04182147979736328, 0.050803184509277344]",33600,"[16, 16, 16]","[0.0004761904761904762, 0.0004761904761904762, 0.0004761904761904762]",1736608851
"[1736608849.7149398, 1736608849.9847422, 1736608850.1945457, 1736608850.4481254]",1736608850.7215497,1736608850.7219062,1736608851.5314279,1736608851.5347228,1736608852.0113552,1.0,4,0.18996405601501465,0.015063285827636719,0.07668757438659668,0.14448237419128418,0.17457985877990723,"[0.16734075546264648, 0.09203290939331055]","[0.04119563102722168, 0.04761648178100586]",33487,"[16, 16, 16]","[0.0004777973541971511, 0.0004777973541971511, 0.0004777973541971511]",1736608852
"[1736608850.7159972, 1736608850.9828925, 1736608851.1869922, 1736608851.4590864]",1736608851.782294,1736608851.7825916,1736608852.4971259,1736608852.5005972,1736608853.007198,1.0,4,0.20811748504638672,0.019646167755126953,0.06713366508483887,0.08272695541381836,0.13596439361572266,"[0.15112519264221191, 0.08153009414672852]","[0.03226470947265625, 0.05321478843688965]",39309,"[16, 16, 16]","[0.0004070314686204177, 0.0004070314686204177, 0.0004070314686204177]",1736608853
"[1736608851.7761066, 1736608852.0345495, 1736608852.245102, 1736608852.5365267]",1736608852.7189686,1736608852.7191408,1736608853.5197299,1736608853.5269165,1736608854.014468,1.0,4,0.19348502159118652,0.019715547561645508,0.07968831062316895,0.11408042907714844,0.15442156791687012,"[0.17100906372070312, 0.10311603546142578]","[0.043637752532958984, 0.04985499382019043]",55269,"[16, 16, 16]","[0.00028949320595632273, 0.00028949320595632273, 0.00028949320595632273]",1736608854
"[1736608852.7161152, 1736608852.9838088, 1736608853.1910665, 1736608853.4478762]",1736608853.7203665,1736608853.7207184,1736608854.5048943,1736608854.5079868,1736608855.0087113,1.0,4,0.24845027923583984,0.02385735511779785,0.07497715950012207,0.1087639331817627,0.15618205070495605,"[0.1637284755706787, 0.08781599998474121]","[0.018993377685546875, 0.022025346755981445]",34096,"[16, 16, 16]","[0.0004692632566870014, 0.0004692632566870014, 0.0004692632566870014]",1736608855
"[1736608853.714809, 1736608853.999395, 1736608854.203415, 1736608854.4658203]",1736608854.7211154,1736608854.7214396,1736608855.4720676,1736608855.4753125,1736608856.013563,1.0,4,0.21289563179016113,0.015398025512695312,0.057547807693481445,0.11151289939880371,0.2166903018951416,"[0.15921425819396973, 0.09354186058044434]","[0.021081924438476562, 0.023244142532348633]",34402,"[16, 16, 16]","[0.0004650892389977327, 0.0004650892389977327, 0.0004650892389977327]",1736608856
"[1736608854.7155561, 1736608854.9927728, 1736608855.189477, 1736608855.448693]",1736608855.7214468,1736608855.7217596,1736608856.429824,1736608856.4331632,1736608857.0091057,1.0,4,0.21136689186096191,0.020307302474975586,0.07088828086853027,0.08323216438293457,0.16223597526550293,"[0.16404199600219727, 0.08572506904602051]","[0.018938541412353516, 0.02250957489013672]",33851,"[16, 16, 16]","[0.0004726595964668695, 0.0004726595964668695, 0.0004726595964668695]",1736608857
"[1736608855.7154095, 1736608855.9477544, 1736608856.2081597, 1736608856.449392]",1736608856.7204616,1736608856.7208233,1736608857.36185,1736608857.3643186,1736608858.006682,1.0,4,0.1985945701599121,0.01760244369506836,0.06853222846984863,0.08012771606445312,0.15523982048034668,"[0.12843608856201172, 0.07931971549987793]","[0.0164334774017334, 0.022641420364379883]",33627,"[16, 16, 16]","[0.0004758081303714277, 0.0004758081303714277, 0.0004758081303714277]",1736608858
