timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736609271.852126, 1736609271.9822223, 1736609272.0488288, 1736609272.2007926, 1736609272.2655923, 1736609272.4017918, 1736609272.5245297, 1736609272.6475635, 1736609272.7148907]",1736609272.8525739,1736609272.8526676,1736609277.209329,1736609277.2174482,1736609277.2347445,1.0,9,0.3813467025756836,0.039272308349609375,0.2326641082763672,0.2092423439025879,0.6012749671936035,"[0.41696882247924805, 0.5193846225738525]","[0.10821413993835449, 0.15434765815734863]",102153,"[16, 16, 16]","[0.0001566278033929498, 0.0001566278033929498, 0.0001566278033929498]",1736609277
"[1736609272.8505492, 1736609272.9821994, 1736609273.0549655, 1736609273.1956594, 1736609273.3210957, 1736609273.3854, 1736609273.5150712, 1736609273.6486363, 1736609273.714883]",1736609273.9342663,1736609273.9394698,1736609278.4764283,1736609278.4826415,1736609278.496744,1.0,9,0.2727346420288086,0.03523421287536621,0.15126872062683105,0.33905601501464844,0.6057028770446777,"[0.596442461013794, 0.4256556034088135]","[0.11358499526977539, 0.1259598731994629]",82356,"[16, 16, 16]","[0.00019427849822720872, 0.00019427849822720872, 0.00019427849822720872]",1736609278
"[1736609273.8481002, 1736609273.9848115, 1736609274.0574157, 1736609274.1826856, 1736609274.3172348, 1736609274.3951163, 1736609274.5151212, 1736609274.648775, 1736609274.7134392]",1736609274.849323,1736609274.8494143,1736609279.74878,1736609279.7543616,1736609279.7693422,1.0,9,0.38222384452819824,0.0331876277923584,0.23135685920715332,0.2010815143585205,0.3673746585845947,"[0.4601762294769287, 0.5697329044342041]","[0.10617995262145996, 0.13045215606689453]",86793,"[16, 16, 16]","[0.0001843466639014667, 0.0001843466639014667, 0.0001843466639014667]",1736609279
"[1736609274.8473113, 1736609274.9876127, 1736609275.0487869, 1736609275.1817713, 1736609275.3287373, 1736609275.384563, 1736609275.515525, 1736609275.648429, 1736609275.7166758]",1736609276.0134525,1736609276.0135658,1736609281.0145054,1736609281.0209014,1736609281.0274642,1.0,9,0.26461029052734375,0.031989097595214844,0.2997019290924072,0.24167895317077637,0.43001484870910645,"[0.6124310493469238, 0.42116355895996094]","[0.11554384231567383, 0.109832763671875]",78246,"[16, 16, 16]","[0.00020448329627073588, 0.00020448329627073588, 0.00020448329627073588]",1736609281
"[1736609275.849179, 1736609275.9866898, 1736609276.0591419, 1736609276.204895, 1736609276.276916, 1736609276.43635, 1736609276.4993575, 1736609276.6269953, 1736609276.7579484]",1736609277.2140977,1736609277.2142506,1736609282.2738922,1736609282.28419,1736609282.2969124,1.0,9,0.33530592918395996,0.029453277587890625,0.16031908988952637,0.30712032318115234,0.45245814323425293,"[0.4811227321624756, 0.5032484531402588]","[0.11553096771240234, 0.15516400337219238]",96316,"[16, 16, 16]","[0.00016611985547572574, 0.00016611985547572574, 0.00016611985547572574]",1736609282
"[1736609276.8965669, 1736609277.029205, 1736609277.1026525, 1736609277.2528412, 1736609277.3234644, 1736609277.4869773, 1736609277.544117, 1736609277.669256, 1736609277.7831328]",1736609278.480507,1736609278.4805899,1736609283.7183425,1736609283.7248719,1736609283.739659,1.0,9,0.32764172554016113,0.039765357971191406,0.3119783401489258,0.2473146915435791,0.6295831203460693,"[0.6339285373687744, 0.4788694381713867]","[0.14952969551086426, 0.17544841766357422]",108224,"[16, 16, 16]","[0.00014784151389710232, 0.00014784151389710232, 0.00014784151389710232]",1736609283
"[1736609277.8506737, 1736609277.9823613, 1736609278.0490112, 1736609278.1887279, 1736609278.315165, 1736609278.3825512, 1736609278.5202675, 1736609278.6484911, 1736609278.715357]",1736609279.7516403,1736609279.7520385,1736609284.9398606,1736609284.9505107,1736609284.9645112,1.0,9,0.2904951572418213,0.04089045524597168,0.20615029335021973,0.32483673095703125,0.5081479549407959,"[0.5066108703613281, 0.417055606842041]","[0.12445259094238281, 0.16860461235046387]",110848,"[16, 16, 16]","[0.0001443418013856813, 0.0001443418013856813, 0.0001443418013856813]",1736609284
"[1736609278.8486357, 1736609278.980932, 1736609279.0491095, 1736609279.1910849, 1736609279.2627912, 1736609279.388909, 1736609279.52074, 1736609279.647281, 1736609279.7134595]",1736609281.0187266,1736609281.0192904,1736609286.3363771,1736609286.3472917,1736609286.3614328,1.0,9,0.35707998275756836,0.0440371036529541,0.2533454895019531,0.23508834838867188,0.585472822189331,"[0.6590080261230469, 0.43441176414489746]","[0.1355888843536377, 0.164231538772583]",115521,"[16, 16, 16]","[0.0001385029561724708, 0.0001385029561724708, 0.0001385029561724708]",1736609286
"[1736609279.8499343, 1736609279.9804986, 1736609280.0613744, 1736609280.1950521, 1736609280.2629578, 1736609280.404503, 1736609280.488822, 1736609280.6130044, 1736609280.7414808]",1736609282.2786262,1736609282.2792566,1736609287.7129152,1736609287.7246573,1736609287.7427158,1.0,9,0.3657186031341553,0.044495344161987305,0.364060640335083,0.22186756134033203,0.4954488277435303,"[0.5501129627227783, 0.4865262508392334]","[0.14922475814819336, 0.18573689460754395]",122681,"[16, 16, 16]","[0.00013041954336857377, 0.00013041954336857377, 0.00013041954336857377]",1736609287
"[1736609280.8663068, 1736609280.99824, 1736609281.117572, 1736609281.186153, 1736609281.314423, 1736609281.446436, 1736609281.5136137, 1736609281.6467946, 1736609281.7803168]",1736609283.7212534,1736609283.721319,1736609288.9537082,1736609288.9642117,1736609288.9833014,1.0,9,0.3161294460296631,0.03561568260192871,0.3111763000488281,0.23487448692321777,0.5942137241363525,"[0.46616435050964355, 0.4775724411010742]","[0.12168741226196289, 0.1723179817199707]",110786,"[16, 16, 16]","[0.00014442258047045657, 0.00014442258047045657, 0.00014442258047045657]",1736609288
"[1736609281.8469772, 1736609281.9838965, 1736609282.0704517, 1736609282.1892767, 1736609282.315055, 1736609282.3809273, 1736609282.513586, 1736609282.646949, 1736609282.7143664]",1736609284.9468482,1736609284.9469397,1736609290.237202,1736609290.2432642,1736609290.2514443,1.0,9,0.31637120246887207,0.04587435722351074,0.22569060325622559,0.32620882987976074,0.5618350505828857,"[0.5619204044342041, 0.4540598392486572]","[0.11259245872497559, 0.1495039463043213]",105311,"[16, 16, 16]","[0.00015193094738441377, 0.00015193094738441377, 0.00015193094738441377]",1736609290
"[1736609282.8501165, 1736609282.9816916, 1736609283.0672655, 1736609283.1883197, 1736609283.3158793, 1736609283.3807411, 1736609283.513572, 1736609283.6471012, 1736609283.7137902]",1736609286.3428376,1736609286.3429325,1736609291.4355977,1736609291.4407794,1736609291.4513636,1.0,9,0.309384822845459,0.041265249252319336,0.35008668899536133,0.25064635276794434,0.5016376972198486,"[0.506274938583374, 0.4428822994232178]","[0.10354256629943848, 0.1393296718597412]",96304,"[16, 16, 16]","[0.0001661405549094534, 0.0001661405549094534, 0.0001661405549094534]",1736609291
"[1736609283.8470638, 1736609283.9877653, 1736609284.0648792, 1736609284.1917896, 1736609284.3183162, 1736609284.3790894, 1736609284.5139985, 1736609284.6473515, 1736609284.7140443]",1736609287.7187681,1736609287.7189472,1736609292.7215695,1736609292.727232,1736609292.7347872,1.0,9,0.4115164279937744,0.14619660377502441,0.13080859184265137,0.21904325485229492,0.5440959930419922,"[0.6078052520751953, 0.4428417682647705]","[0.10070061683654785, 0.1285405158996582]",95157,"[16, 16, 16]","[0.00016814317391258655, 0.00016814317391258655, 0.00016814317391258655]",1736609292
"[1736609284.8478098, 1736609284.9888217, 1736609285.0645494, 1736609285.214714, 1736609285.284562, 1736609285.4143105, 1736609285.5138123, 1736609285.646897, 1736609285.7136872]",1736609288.96016,1736609288.9602554,1736609293.9632924,1736609293.9706872,1736609293.9918096,1.0,9,0.35398387908935547,0.04044461250305176,0.2901639938354492,0.21661114692687988,0.5671546459197998,"[0.6183815002441406, 0.3981473445892334]","[0.09645700454711914, 0.12303590774536133]",87960,"[16, 16, 16]","[0.00018190086402910413, 0.00018190086402910413, 0.00018190086402910413]",1736609293
"[1736609285.8477423, 1736609285.989407, 1736609286.0487254, 1736609286.1910257, 1736609286.3186522, 1736609286.3878684, 1736609286.5142612, 1736609286.6469994, 1736609286.713607]",1736609290.2405155,1736609290.2405906,1736609295.1024544,1736609295.112155,1736609295.1267233,1.0,9,0.2561495304107666,0.04002809524536133,0.3011138439178467,0.21004438400268555,0.43775129318237305,"[0.3489048480987549, 0.5742006301879883]","[0.07957816123962402, 0.13364458084106445]",88899,"[16, 16, 16]","[0.00017997952732876635, 0.00017997952732876635, 0.00017997952732876635]",1736609295
"[1736609286.8474748, 1736609286.9905558, 1736609287.0503616, 1736609287.195112, 1736609287.2595463, 1736609287.419201, 1736609287.4875526, 1736609287.6150122, 1736609287.759914]",1736609291.438273,1736609291.4387522,1736609296.3544652,1736609296.3615549,1736609296.3718517,1.0,9,0.3235907554626465,0.04033207893371582,0.19796371459960938,0.32477259635925293,0.5758199691772461,"[0.528745174407959, 0.4570920467376709]","[0.1071772575378418, 0.1557905673980713]",105300,"[16, 16, 16]","[0.0001519468186134853, 0.0001519468186134853, 0.0001519468186134853]",1736609296
"[1736609287.887636, 1736609288.020986, 1736609288.0787196, 1736609288.2203057, 1736609288.354127, 1736609288.4207718, 1736609288.540176, 1736609288.6602, 1736609288.780646]",1736609292.7244084,1736609292.7248,1736609297.7020366,1736609297.711665,1736609297.7257514,1.0,9,0.33481669425964355,0.05007195472717285,0.18259215354919434,0.3221728801727295,0.5695173740386963,"[0.5483622550964355, 0.46946144104003906]","[0.13714337348937988, 0.18389225006103516]",120559,"[16, 16, 16]","[0.00013271510214915517, 0.00013271510214915517, 0.00013271510214915517]",1736609297
"[1736609288.8474393, 1736609288.9808764, 1736609289.0495696, 1736609289.1909645, 1736609289.2680273, 1736609289.3876836, 1736609289.5216174, 1736609289.6489289, 1736609289.7161772]",1736609293.9681718,1736609293.9683466,1736609299.0179539,1736609299.0277002,1736609299.0443065,1.0,9,0.2999229431152344,0.02822566032409668,0.2758324146270752,0.2267742156982422,0.5345442295074463,"[0.5849173069000244, 0.47913074493408203]","[0.10624933242797852, 0.1414341926574707]",105700,"[16, 16, 16]","[0.00015137180700094607, 0.00015137180700094607, 0.00015137180700094607]",1736609299
"[1736609289.8499045, 1736609289.9863896, 1736609290.0660212, 1736609290.1977534, 1736609290.320153, 1736609290.4016263, 1736609290.5438542, 1736609290.6318817, 1736609290.7532122]",1736609295.107172,1736609295.1077814,1736609300.2157707,1736609300.223284,1736609300.2397351,1.0,9,0.317014217376709,0.0405583381652832,0.2791633605957031,0.19544434547424316,0.5238149166107178,"[0.48746156692504883, 0.4620821475982666]","[0.10393285751342773, 0.13854622840881348]",102101,"[16, 16, 16]","[0.00015670757387292974, 0.00015670757387292974, 0.00015670757387292974]",1736609300
"[1736609290.8696365, 1736609291.0062573, 1736609291.0870733, 1736609291.1998994, 1736609291.3154259, 1736609291.449714, 1736609291.5220003, 1736609291.6492784, 1736609291.782475]",1736609296.3583915,1736609296.3584619,1736609301.4868467,1736609301.4958231,1736609301.5174723,1.0,9,0.3367025852203369,0.042729854583740234,0.30936312675476074,0.21574068069458008,0.5724532604217529,"[0.5172538757324219, 0.4978640079498291]","[0.10968995094299316, 0.14223361015319824]",105997,"[16, 16, 16]","[0.00015094766833023576, 0.00015094766833023576, 0.00015094766833023576]",1736609301
"[1736609291.8490114, 1736609291.9825647, 1736609292.0638752, 1736609292.2058713, 1736609292.273275, 1736609292.4252357, 1736609292.538108, 1736609292.606178, 1736609292.7257414]",1736609297.708813,1736609297.7089167,1736609302.8483148,1736609302.8590713,1736609302.8736866,1.0,9,0.3466215133666992,0.02074146270751953,0.1762833595275879,0.3745276927947998,0.5787918567657471,"[0.6279504299163818, 0.41887521743774414]","[0.13086843490600586, 0.18064188957214355]",111449,"[16, 16, 16]","[0.000143563423628745, 0.000143563423628745, 0.000143563423628745]",1736609302
"[1736609292.848879, 1736609292.98154, 1736609293.0538042, 1736609293.192944, 1736609293.3149462, 1736609293.3846726, 1736609293.5219927, 1736609293.6493716, 1736609293.7158349]",1736609299.024386,1736609299.024479,1736609304.0116022,1736609304.020008,1736609304.027788,1.0,9,0.353961706161499,0.04067063331604004,0.23929357528686523,0.1988372802734375,0.5732131004333496,"[0.5172843933105469, 0.40041017532348633]","[0.10886073112487793, 0.1339588165283203]",94912,"[16, 16, 16]","[0.00016857720836142953, 0.00016857720836142953, 0.00016857720836142953]",1736609304
"[1736609293.8494241, 1736609293.9831417, 1736609294.0504932, 1736609294.1831994, 1736609294.3162963, 1736609294.3816755, 1736609294.5301766, 1736609294.6499696, 1736609294.7162778]",1736609300.2208886,1736609300.2210677,1736609304.9449074,1736609304.9515834,1736609305.006294,1.0,9,0.32774901390075684,0.02511000633239746,0.2987065315246582,0.22440242767333984,0.5693349838256836,"[0.3231208324432373, 0.4104299545288086]","[0.07749009132385254, 0.11909961700439453]",84879,"[16, 16, 16]","[0.00018850363458570435, 0.00018850363458570435, 0.00018850363458570435]",1736609305
"[1736609294.847896, 1736609294.9899352, 1736609295.0655444, 1736609295.1819935, 1736609295.3262513, 1736609295.3818247, 1736609295.5272343, 1736609295.6495485, 1736609295.7161999]",1736609301.4922583,1736609301.4927125,1736609306.0243683,1736609306.030122,1736609306.041641,1.0,9,0.3409247398376465,0.042711734771728516,0.1970536708831787,0.3362996578216553,0.47644901275634766,"[0.3969881534576416, 0.4842722415924072]","[0.0770864486694336, 0.11680817604064941]",83017,"[16, 16, 16]","[0.00019273160918847947, 0.00019273160918847947, 0.00019273160918847947]",1736609306
"[1736609295.8494902, 1736609295.9836347, 1736609296.0690005, 1736609296.1930451, 1736609296.3150523, 1736609296.3933861, 1736609296.5146525, 1736609296.6481664, 1736609296.7144492]",1736609302.8565223,1736609302.8566694,1736609307.1163151,1736609307.124304,1736609307.1415017,1.0,9,0.2505378723144531,0.033818721771240234,0.1905684471130371,0.299344539642334,0.5344967842102051,"[0.5293521881103516, 0.36479640007019043]","[0.09333348274230957, 0.09797453880310059]",69403,"[16, 16, 16]","[0.0002305375848306269, 0.0002305375848306269, 0.0002305375848306269]",1736609307
"[1736609296.8500814, 1736609296.9923744, 1736609297.082147, 1736609297.212281, 1736609297.2820957, 1736609297.4095159, 1736609297.527848, 1736609297.6481552, 1736609297.7149923]",1736609304.0169017,1736609304.0169852,1736609308.1986601,1736609308.2057612,1736609308.2193732,1.0,9,0.28023290634155273,0.10129761695861816,0.11157798767089844,0.19725847244262695,0.4532630443572998,"[0.5004253387451172, 0.39214015007019043]","[0.07879137992858887, 0.10526394844055176]",74820,"[16, 16, 16]","[0.00021384656508954825, 0.00021384656508954825, 0.00021384656508954825]",1736609308
"[1736609297.849096, 1736609297.9889884, 1736609298.0580773, 1736609298.181691, 1736609298.320312, 1736609298.4076312, 1736609298.5211513, 1736609298.6488094, 1736609298.7152169]",1736609304.9485917,1736609304.948812,1736609309.0659628,1736609309.0723133,1736609309.0876393,1.0,9,0.3196268081665039,0.02977895736694336,0.194244384765625,0.22544574737548828,0.5003645420074463,"[0.28693532943725586, 0.3882584571838379]","[0.07345056533813477, 0.11510396003723145]",85641,"[16, 16, 16]","[0.0001868264032414381, 0.0001868264032414381, 0.0001868264032414381]",1736609309
"[1736609298.8490286, 1736609298.987248, 1736609299.061411, 1736609299.2092597, 1736609299.2664511, 1736609299.4174511, 1736609299.5402498, 1736609299.648334, 1736609299.7159412]",1736609306.0273106,1736609306.027725,1736609310.0566008,1736609310.0619273,1736609310.077209,1.0,9,0.2544710636138916,0.0243070125579834,0.21066641807556152,0.27965450286865234,0.4340634346008301,"[0.4459199905395508, 0.3395512104034424]","[0.08488798141479492, 0.11614584922790527]",80317,"[16, 16, 16]","[0.00019921062788699778, 0.00019921062788699778, 0.00019921062788699778]",1736609310
"[1736609299.8489387, 1736609299.9879751, 1736609300.059335, 1736609300.2047307, 1736609300.2727983, 1736609300.411391, 1736609300.5153463, 1736609300.6489947, 1736609300.7157583]",1736609307.120873,1736609307.1210318,1736609311.1163988,1736609311.1234696,1736609311.1373446,1.0,9,0.2584853172302246,0.027582645416259766,0.1759345531463623,0.26711010932922363,0.48702096939086914,"[0.5033566951751709, 0.36168742179870605]","[0.082244873046875, 0.10843133926391602]",77044,"[16, 16, 16]","[0.00020767353719952235, 0.00020767353719952235, 0.00020767353719952235]",1736609311
"[1736609300.8494592, 1736609300.9887707, 1736609301.0501041, 1736609301.1833885, 1736609301.329065, 1736609301.3831897, 1736609301.515219, 1736609301.650128, 1736609301.7169318]",1736609308.2033474,1736609308.2034943,1736609311.9968448,1736609312.0043557,1736609312.0163498,1.0,9,0.3532884120941162,0.031148195266723633,0.10048794746398926,0.1763627529144287,0.3580484390258789,"[0.37666893005371094, 0.32457613945007324]","[0.07217884063720703, 0.10271525382995605]",74783,"[16, 16, 16]","[0.0002139523688538839, 0.0002139523688538839, 0.0002139523688538839]",1736609312
"[1736609301.8505166, 1736609301.9908435, 1736609302.060652, 1736609302.1822739, 1736609302.3215115, 1736609302.3843157, 1736609302.5172398, 1736609302.5936058, 1736609302.7550135]",1736609309.0692456,1736609309.069305,1736609312.9749663,1736609312.9821334,1736609313.0122647,1.0,9,0.3048677444458008,0.026259899139404297,0.1992664337158203,0.13936114311218262,0.4619600772857666,"[0.46016621589660645, 0.32237935066223145]","[0.07892799377441406, 0.11361932754516602]",91210,"[16, 16, 16]","[0.00017541936191207104, 0.00017541936191207104, 0.00017541936191207104]",1736609313
"[1736609302.910626, 1736609302.9895773, 1736609303.1690688, 1736609303.235807, 1736609303.3796213, 1736609303.4476216, 1736609303.569696, 1736609303.671046, 1736609303.7871804]",1736609310.0597622,1736609310.0598328,1736609313.8320255,1736609313.8391182,1736609314.009995,1.0,9,0.3018789291381836,0.029936790466308594,0.08983087539672852,0.27527856826782227,0.4641106128692627,"[0.39804673194885254, 0.2921154499053955]","[0.06678915023803711, 0.09676218032836914]",109510,"[16, 16, 16]","[0.0001461053785042462, 0.0001461053785042462, 0.0001461053785042462]",1736609314
"[1736609303.8506346, 1736609303.9839563, 1736609304.0512033, 1736609304.1843865, 1736609304.3255858, 1736609304.398746, 1736609304.516203, 1736609304.6491117, 1736609304.7158961]",1736609311.121205,1736609311.121363,1736609314.6376905,1736609314.6419888,1736609315.0081382,1.0,9,0.23613500595092773,0.022274255752563477,0.08114886283874512,0.22921395301818848,0.39788079261779785,"[0.3867306709289551, 0.3229796886444092]","[0.03756546974182129, 0.05141806602478027]",74983,"[16, 16, 16]","[0.00021338169985196645, 0.00021338169985196645, 0.00021338169985196645]",1736609315
"[1736609304.8493283, 1736609304.9914386, 1736609305.0622313, 1736609305.2033498, 1736609305.2708867, 1736609305.423226, 1736609305.5387747, 1736609305.6003397, 1736609305.7188888]",1736609312.0017164,1736609312.0018537,1736609315.083789,1736609315.0885618,1736609316.0084643,1.0,9,0.24082684516906738,0.023093461990356445,0.14641952514648438,0.22383880615234375,0.45710134506225586,"[0.17301392555236816, 0.1853489875793457]","[0.030742645263671875, 0.05272316932678223]",78986,"[16, 16, 16]","[0.00020256754361532424, 0.00020256754361532424, 0.00020256754361532424]",1736609316
"[1736609305.8500755, 1736609305.989603, 1736609306.0601895, 1736609306.1830122, 1736609306.3239963, 1736609306.4063365, 1736609306.5217319, 1736609306.6500094, 1736609306.716518]",1736609312.9799104,1736609312.9800096,1736609315.5204916,1736609315.5257072,1736609317.0102122,1.0,9,0.21567225456237793,0.017972469329833984,0.12387466430664062,0.20884490013122559,0.40964317321777344,"[0.17995953559875488, 0.17227649688720703]","[0.028960704803466797, 0.05260729789733887]",78161,"[16, 16, 16]","[0.0002047056716265145, 0.0002047056716265145, 0.0002047056716265145]",1736609317
"[1736609306.8499289, 1736609306.992409, 1736609307.0822737, 1736609307.195846, 1736609307.262449, 1736609307.4018078, 1736609307.517539, 1736609307.6498103, 1736609307.718322]",1736609313.836,1736609313.836062,1736609315.9462085,1736609315.9517689,1736609318.0104806,1.0,9,0.21244144439697266,0.022433996200561523,0.12717819213867188,0.15703511238098145,0.36623525619506836,"[0.17332744598388672, 0.1695873737335205]","[0.028266429901123047, 0.0518035888671875]",74260,"[16, 16, 16]","[0.00021545919741448963, 0.00021545919741448963, 0.00021545919741448963]",1736609318
