timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736608902.3715274, 1736608902.5682304, 1736608902.784994, 1736608902.985237, 1736608903.166965]",1736608903.372857,1736608903.3730092,1736608904.2702758,1736608904.2739787,1736608905.0065384,1.0,5,0.2060084342956543,0.019298553466796875,0.06710004806518555,0.13332366943359375,0.24798321723937988,"[0.1760244369506836, 0.10214662551879883]","[0.05564594268798828, 0.08635950088500977]",56000,"[16, 16, 16]","[0.00028571428571428574, 0.00028571428571428574, 0.00028571428571428574]",1736608905
"[1736608903.3699508, 1736608903.574367, 1736608903.7780554, 1736608903.980153, 1736608904.168038]",1736608904.3699517,1736608904.370031,1736608905.2360978,1736608905.239714,1736608906.0111692,1.0,5,0.18826746940612793,0.020902156829833984,0.07181048393249512,0.1235964298248291,0.24926209449768066,"[0.196258544921875, 0.09844756126403809]","[0.04698753356933594, 0.07189464569091797]",45870,"[16, 16, 16]","[0.0003488118596032265, 0.0003488118596032265, 0.0003488118596032265]",1736608906
"[1736608904.3675017, 1736608904.5768173, 1736608904.7666006, 1736608904.967905, 1736608905.1681767]",1736608905.3696058,1736608905.3697577,1736608906.2857695,1736608906.2886496,1736608907.0091767,1.0,5,0.195023775100708,0.020623445510864258,0.08370208740234375,0.1305842399597168,0.26212263107299805,"[0.20791339874267578, 0.10126304626464844]","[0.05539512634277344, 0.07639932632446289]",50497,"[16, 16, 16]","[0.00031685050597065175, 0.00031685050597065175, 0.00031685050597065175]",1736608907
"[1736608905.3667128, 1736608905.5681884, 1736608905.7680907, 1736608905.9670868, 1736608906.1678305]",1736608906.371336,1736608906.3714724,1736608907.1914732,1736608907.1949122,1736608908.0086608,1.0,5,0.17842602729797363,0.017683744430541992,0.08399724960327148,0.11478829383850098,0.24310970306396484,"[0.18268561363220215, 0.09682679176330566]","[0.039522409439086914, 0.062247514724731445]",43391,"[16, 16, 16]","[0.0003687400613030352, 0.0003687400613030352, 0.0003687400613030352]",1736608908
"[1736608906.3685806, 1736608906.5785434, 1736608906.7963176, 1736608906.9557517, 1736608907.1463969]",1736608907.418966,1736608907.4191182,1736608908.2893198,1736608908.293345,1736608909.0104687,1.0,5,0.19902348518371582,0.020371198654174805,0.08862614631652832,0.1259472370147705,0.19977331161499023,"[0.1703166961669922, 0.10396718978881836]","[0.05312848091125488, 0.08787298202514648]",52362,"[16, 16, 16]","[0.0003055651044650701, 0.0003055651044650701, 0.0003055651044650701]",1736608909
"[1736608907.4159684, 1736608907.622054, 1736608907.842866, 1736608908.006379, 1736608908.241935]",1736608908.3729568,1736608908.373099,1736608909.3379889,1736608909.3425212,1736608910.0115042,1.0,5,0.21472787857055664,0.021053075790405273,0.08242559432983398,0.12804365158081055,0.2565586566925049,"[0.19839215278625488, 0.10628509521484375]","[0.0658423900604248, 0.10237002372741699]",59377,"[16, 16, 16]","[0.00026946460750795764, 0.00026946460750795764, 0.00026946460750795764]",1736608910
"[1736608908.3700752, 1736608908.5684128, 1736608908.7763343, 1736608908.9834468, 1736608909.1678927]",1736608909.3701086,1736608909.3702016,1736608910.3203557,1736608910.3249218,1736608911.0097172,1.0,5,0.21213817596435547,0.020166397094726562,0.07471728324890137,0.13127398490905762,0.2530553340911865,"[0.20231175422668457, 0.10838127136230469]","[0.062285661697387695, 0.09430527687072754]",60264,"[16, 16, 16]","[0.00026549847338377806, 0.00026549847338377806, 0.00026549847338377806]",1736608911
"[1736608909.3680372, 1736608909.568511, 1736608909.7821927, 1736608909.9867575, 1736608910.1666825]",1736608910.3721304,1736608910.3722568,1736608911.2995853,1736608911.307675,1736608912.0134938,1.0,5,0.2132554054260254,0.020546674728393555,0.07267284393310547,0.13387036323547363,0.2586863040924072,"[0.1644577980041504, 0.11217975616455078]","[0.05968475341796875, 0.09406685829162598]",64908,"[16, 16, 16]","[0.0002465027423430086, 0.0002465027423430086, 0.0002465027423430086]",1736608912
"[1736608910.369336, 1736608910.580776, 1736608910.7823594, 1736608911.0082235, 1736608911.195272]",1736608911.3884375,1736608911.388555,1736608912.4267612,1736608912.4333563,1736608913.0101058,1.0,5,0.2263193130493164,0.022799968719482422,0.0777888298034668,0.15430450439453125,0.2866649627685547,"[0.20893287658691406, 0.11811494827270508]","[0.06940364837646484, 0.10663604736328125]",64452,"[16, 16, 16]","[0.00024824675727673306, 0.00024824675727673306, 0.00024824675727673306]",1736608913
"[1736608911.3857083, 1736608911.5749114, 1736608911.7682993, 1736608911.9658375, 1736608912.166196]",1736608912.4252634,1736608912.4286504,1736608913.3928797,1736608913.397115,1736608914.0116572,1.0,5,0.2037818431854248,0.0236055850982666,0.09342551231384277,0.1432514190673828,0.2015972137451172,"[0.20514607429504395, 0.10611414909362793]","[0.06796050071716309, 0.10414600372314453]",63902,"[16, 16, 16]","[0.0002503833995806078, 0.0002503833995806078, 0.0002503833995806078]",1736608914
"[1736608912.3663788, 1736608912.5898533, 1736608912.770679, 1736608912.9753838, 1736608913.1663506]",1736608913.3926554,1736608913.394668,1736608914.3048224,1736608914.308358,1736608915.0119941,1.0,5,0.2066328525543213,0.01935744285583496,0.07004594802856445,0.11548233032226562,0.2348766326904297,"[0.20200490951538086, 0.10404372215270996]","[0.05646491050720215, 0.08770060539245605]",59981,"[16, 16, 16]","[0.0002667511378603224, 0.0002667511378603224, 0.0002667511378603224]",1736608915
"[1736608913.369518, 1736608913.586667, 1736608913.7692146, 1736608913.9664626, 1736608914.1665027]",1736608914.3697126,1736608914.3698711,1736608915.2983785,1736608915.3009412,1736608916.0091593,1.0,5,0.19528961181640625,0.019615888595581055,0.09078788757324219,0.13016366958618164,0.2718672752380371,"[0.2096247673034668, 0.10219645500183105]","[0.05171680450439453, 0.08006620407104492]",53880,"[16, 16, 16]","[0.0002969561989606533, 0.0002969561989606533, 0.0002969561989606533]",1736608916
"[1736608914.3664653, 1736608914.5842807, 1736608914.7746365, 1736608914.9666517, 1736608915.166753]",1736608915.3701677,1736608915.370325,1736608916.2450986,1736608916.2474813,1736608917.005325,1.0,5,0.19901704788208008,0.018863439559936523,0.0838479995727539,0.12718605995178223,0.25887203216552734,"[0.1784658432006836, 0.09964895248413086]","[0.044446468353271484, 0.07457876205444336]",52300,"[16, 16, 16]","[0.00030592734225621415, 0.00030592734225621415, 0.00030592734225621415]",1736608917
"[1736608915.3672113, 1736608915.583951, 1736608915.7341156, 1736608915.978007, 1736608916.1662986]",1736608916.3694596,1736608916.3695583,1736608917.2029963,1736608917.206934,1736608918.0080242,1.0,5,0.20035839080810547,0.018358230590820312,0.06645464897155762,0.11185026168823242,0.22502851486206055,"[0.17376017570495605, 0.1013481616973877]","[0.04428505897521973, 0.06973099708557129]",49410,"[16, 16, 16]","[0.00032382108884841123, 0.00032382108884841123, 0.00032382108884841123]",1736608918
"[1736608916.3671439, 1736608916.568127, 1736608916.7728662, 1736608916.9676576, 1736608917.166401]",1736608917.3696613,1736608917.3698034,1736608918.2092962,1736608918.2128422,1736608919.0093024,1.0,5,0.19614577293395996,0.018450021743774414,0.06793022155761719,0.1247859001159668,0.23936080932617188,"[0.1633448600769043, 0.10776519775390625]","[0.04395270347595215, 0.07158207893371582]",48468,"[16, 16, 16]","[0.00033011471486341505, 0.00033011471486341505, 0.00033011471486341505]",1736608919
"[1736608917.3668764, 1736608917.5697632, 1736608917.7789478, 1736608917.9386024, 1736608918.1344137]",1736608918.4100072,1736608918.4101524,1736608919.296162,1736608919.299368,1736608920.0097485,1.0,5,0.1971755027770996,0.019030332565307617,0.07567501068115234,0.12773704528808594,0.25449657440185547,"[0.16783404350280762, 0.10630393028259277]","[0.054335594177246094, 0.08718323707580566]",56327,"[16, 16, 16]","[0.00028405560388446036, 0.00028405560388446036, 0.00028405560388446036]",1736608920
"[1736608918.4070375, 1736608918.5981212, 1736608918.806485, 1736608918.9972656, 1736608919.1796017]",1736608919.3698447,1736608919.369993,1736608920.3403428,1736608920.3470669,1736608921.0104105,1.0,5,0.21184992790222168,0.020847082138061523,0.0719001293182373,0.13919281959533691,0.262345552444458,"[0.18740558624267578, 0.11546683311462402]","[0.06516766548156738, 0.10906672477722168]",68144,"[16, 16, 16]","[0.00023479690068091102, 0.00023479690068091102, 0.00023479690068091102]",1736608921
"[1736608919.3668408, 1736608919.5689712, 1736608919.7874289, 1736608919.988505, 1736608920.1683304]",1736608920.371365,1736608920.3714602,1736608921.260265,1736608921.2664928,1736608922.0087018,1.0,5,0.21238279342651367,0.018283605575561523,0.06002926826477051,0.1144864559173584,0.2575337886810303,"[0.16720318794250488, 0.10097765922546387]","[0.05021262168884277, 0.07961630821228027]",59195,"[16, 16, 16]","[0.00027029309907931415, 0.00027029309907931415, 0.00027029309907931415]",1736608922
"[1736608920.369306, 1736608920.5854228, 1736608920.7741566, 1736608920.9912305, 1736608921.1512833]",1736608921.3923347,1736608921.392486,1736608922.2581058,1736608922.2614055,1736608923.0090678,1.0,5,0.20511126518249512,0.019928455352783203,0.08434128761291504,0.12456321716308594,0.25978779792785645,"[0.15073132514953613, 0.10708427429199219]","[0.04571366310119629, 0.07825183868408203]",55920,"[16, 16, 16]","[0.0002861230329041488, 0.0002861230329041488, 0.0002861230329041488]",1736608923
"[1736608921.389038, 1736608921.6064749, 1736608921.7809756, 1736608921.9691155, 1736608922.16868]",1736608922.371481,1736608922.3716705,1736608923.289592,1736608923.2935565,1736608924.0114448,1.0,5,0.21222448348999023,0.01887655258178711,0.0895071029663086,0.12546229362487793,0.23191237449645996,"[0.20567560195922852, 0.11375665664672852]","[0.05505824089050293, 0.0800316333770752]",57712,"[16, 16, 16]","[0.0002772387025228722, 0.0002772387025228722, 0.0002772387025228722]",1736608924
"[1736608922.368413, 1736608922.5832767, 1736608922.7926764, 1736608922.9446373, 1736608923.189263]",1736608923.3710406,1736608923.3711705,1736608924.351372,1736608924.355142,1736608925.0099146,1.0,5,0.20006656646728516,0.01654195785522461,0.07992982864379883,0.14788603782653809,0.2763538360595703,"[0.20809078216552734, 0.10802197456359863]","[0.06519150733947754, 0.1028299331665039]",61683,"[16, 16, 16]","[0.0002593907559619344, 0.0002593907559619344, 0.0002593907559619344]",1736608925
"[1736608923.3682806, 1736608923.5732057, 1736608923.7775548, 1736608923.9871566, 1736608924.1687732]",1736608924.3701603,1736608924.3702493,1736608925.2281516,1736608925.2307823,1736608926.0108676,1.0,5,0.18773937225341797,0.014278650283813477,0.08122849464416504,0.12099480628967285,0.24534249305725098,"[0.18558096885681152, 0.1006159782409668]","[0.05025672912597656, 0.07754707336425781]",53900,"[16, 16, 16]","[0.0002968460111317254, 0.0002968460111317254, 0.0002968460111317254]",1736608926
"[1736608924.3688257, 1736608924.5698948, 1736608924.7690525, 1736608924.970115, 1736608925.1693711]",1736608925.3703368,1736608925.3704827,1736608926.2524874,1736608926.2555256,1736608927.009875,1.0,5,0.19138503074645996,0.02004528045654297,0.08501195907592773,0.1114962100982666,0.24716806411743164,"[0.20525074005126953, 0.10169053077697754]","[0.04764556884765625, 0.06801438331604004]",46703,"[16, 16, 16]","[0.0003425904117508511, 0.0003425904117508511, 0.0003425904117508511]",1736608927
"[1736608925.3672976, 1736608925.584946, 1736608925.7703304, 1736608925.9702008, 1736608926.16895]",1736608926.3709,1736608926.3710093,1736608927.2146242,1736608927.2184055,1736608928.0049706,1.0,5,0.18801116943359375,0.017316102981567383,0.06195378303527832,0.1269209384918213,0.23378705978393555,"[0.19536519050598145, 0.10136675834655762]","[0.04514312744140625, 0.06463623046875]",44993,"[16, 16, 16]","[0.0003556108728024359, 0.0003556108728024359, 0.0003556108728024359]",1736608928
"[1736608926.3688917, 1736608926.588402, 1736608926.7676518, 1736608926.9675224, 1736608927.167568]",1736608927.3720784,1736608927.372236,1736608928.1699474,1736608928.1731286,1736608929.0092602,1.0,5,0.17167139053344727,0.01633739471435547,0.08411788940429688,0.12089705467224121,0.2519981861114502,"[0.17267537117004395, 0.09462881088256836]","[0.037560462951660156, 0.05697178840637207]",40035,"[16, 16, 16]","[0.0003996503059822655, 0.0003996503059822655, 0.0003996503059822655]",1736608929
"[1736608927.369483, 1736608927.6015484, 1736608927.8014972, 1736608927.987219, 1736608928.1675568]",1736608928.3706028,1736608928.3706918,1736608929.2174885,1736608929.2208238,1736608930.0082607,1.0,5,0.19498085975646973,0.018462181091308594,0.0883021354675293,0.11876320838928223,0.17357778549194336,"[0.2002098560333252, 0.1007852554321289]","[0.04201960563659668, 0.05895400047302246]",40122,"[16, 16, 16]","[0.00039878370968545937, 0.00039878370968545937, 0.00039878370968545937]",1736608930
"[1736608928.3684976, 1736608928.577479, 1736608928.7680526, 1736608928.9841475, 1736608929.168211]",1736608929.3712726,1736608929.3714092,1736608930.2023997,1736608930.2052968,1736608931.0055957,1.0,5,0.18508005142211914,0.018632173538208008,0.08275175094604492,0.11534309387207031,0.2454226016998291,"[0.1710810661315918, 0.1011500358581543]","[0.043627262115478516, 0.06613731384277344]",47376,"[16, 16, 16]","[0.00033772374197906115, 0.00033772374197906115, 0.00033772374197906115]",1736608931
"[1736608929.3684301, 1736608929.5808125, 1736608929.7858527, 1736608929.9368527, 1736608930.1677356]",1736608930.3707259,1736608930.370823,1736608931.2025077,1736608931.206333,1736608932.0055106,1.0,5,0.1844174861907959,0.01711893081665039,0.07385993003845215,0.11085319519042969,0.22801446914672852,"[0.18938255310058594, 0.0983877182006836]","[0.048166751861572266, 0.06609845161437988]",45395,"[16, 16, 16]","[0.000352461724859566, 0.000352461724859566, 0.000352461724859566]",1736608932
"[1736608930.3683403, 1736608930.5787365, 1736608930.7921999, 1736608930.9766748, 1736608931.1683962]",1736608931.371721,1736608931.3718688,1736608932.1686444,1736608932.1721234,1736608933.005256,1.0,5,0.1778087615966797,0.018112897872924805,0.08138513565063477,0.10617256164550781,0.23958778381347656,"[0.16209912300109863, 0.09717369079589844]","[0.041982173919677734, 0.062448978424072266]",41289,"[16, 16, 16]","[0.0003875124125069631, 0.0003875124125069631, 0.0003875124125069631]",1736608933
"[1736608931.3688607, 1736608931.5695057, 1736608931.7698061, 1736608931.9692054, 1736608932.1695294]",1736608932.3726728,1736608932.372815,1736608933.142658,1736608933.146272,1736608934.0050716,1.0,5,0.17858123779296875,0.02100229263305664,0.06645655632019043,0.10765790939331055,0.22759151458740234,"[0.15013694763183594, 0.0957329273223877]","[0.03889751434326172, 0.060234785079956055]",42890,"[16, 16, 16]","[0.00037304733038004195, 0.00037304733038004195, 0.00037304733038004195]",1736608934
"[1736608932.369918, 1736608932.5800536, 1736608932.770122, 1736608932.9691427, 1736608933.189486]",1736608933.4337597,1736608933.4339123,1736608934.232872,1736608934.237297,1736608935.005713,1.0,5,0.1736924648284912,0.013066768646240234,0.06237530708312988,0.10932374000549316,0.21550488471984863,"[0.17114496231079102, 0.11690235137939453]","[0.04083728790283203, 0.0618290901184082]",50619,"[16, 16, 16]","[0.00031608684486062545, 0.00031608684486062545, 0.00031608684486062545]",1736608935
"[1736608933.4300275, 1736608933.5966437, 1736608933.8327637, 1736608934.0315347, 1736608934.2481928]",1736608934.3728223,1736608934.3729722,1736608935.1759818,1736608935.1807437,1736608936.0064373,1.0,5,0.17474985122680664,0.013752222061157227,0.08336472511291504,0.11894059181213379,0.24222707748413086,"[0.16769719123840332, 0.10088872909545898]","[0.03738093376159668, 0.0590214729309082]",66740,"[16, 16, 16]","[0.000239736290080911, 0.000239736290080911, 0.000239736290080911]",1736608936
"[1736608934.3700361, 1736608934.5706048, 1736608934.7706182, 1736608934.9787292, 1736608935.1685133]",1736608935.3710408,1736608935.371202,1736608936.117901,1736608936.121848,1736608937.004531,1.0,5,0.170318603515625,0.019057512283325195,0.07088446617126465,0.09479928016662598,0.21753168106079102,"[0.19315314292907715, 0.10053300857543945]","[0.020797014236450195, 0.02785038948059082]",40913,"[16, 16, 16]","[0.00039107374184244617, 0.00039107374184244617, 0.00039107374184244617]",1736608937
"[1736608935.3687298, 1736608935.5816329, 1736608935.7902882, 1736608935.9426277, 1736608936.1756475]",1736608936.372256,1736608936.3723934,1736608937.090045,1736608937.0937748,1736608938.0054479,1.0,5,0.17661142349243164,0.017784833908081055,0.08109831809997559,0.0948796272277832,0.22540640830993652,"[0.1535048484802246, 0.09618163108825684]","[0.018605947494506836, 0.028400421142578125]",43972,"[16, 16, 16]","[0.00036386791594651143, 0.00036386791594651143, 0.00036386791594651143]",1736608938
"[1736608936.369477, 1736608936.579591, 1736608936.770081, 1736608936.9835157, 1736608937.169411]",1736608937.37086,1736608937.3709586,1736608938.1944041,1736608938.1975832,1736608939.0051541,1.0,5,0.21048712730407715,0.01930832862854004,0.08429932594299316,0.1402437686920166,0.2748682498931885,"[0.15996170043945312, 0.1066439151763916]","[0.02038860321044922, 0.03034687042236328]",43066,"[16, 16, 16]","[0.00037152277899038684, 0.00037152277899038684, 0.00037152277899038684]",1736608939
"[1736608937.3693304, 1736608937.6016753, 1736608937.7818506, 1736608937.9782407, 1736608938.1692119]",1736608938.3718648,1736608938.3719385,1736608939.1286595,1736608939.131068,1736608940.005616,1.0,5,0.2108926773071289,0.02048945426940918,0.0587460994720459,0.07551908493041992,0.21276497840881348,"[0.172074556350708, 0.09879112243652344]","[0.020872116088867188, 0.028250932693481445]",41434,"[16, 16, 16]","[0.0003861562967611141, 0.0003861562967611141, 0.0003861562967611141]",1736608940
